9.023415;-79.531706
9.023417;-79.531708
9.023417;-79.531708
9.023418;-79.531707
9.023416;-79.531703
9.023411;-79.531697
9.023404;-79.531693
9.023395;-79.531688
9.023388;-79.531682
9.023382;-79.531675
9.023376;-79.53167
9.02337;-79.531666
9.023364;-79.531661
9.023358;-79.531654
9.023353;-79.531648
9.023347;-79.531644
9.02334;-79.531639
9.023333;-79.531635
9.023325;-79.53163
9.023319;-79.531625
9.02331;-79.53162
9.023303;-79.531615
9.023297;-79.531609
9.02329;-79.531603
9.023284;-79.531596
9.023277;-79.53159
9.02327;-79.531585
9.02326;-79.531577
9.023253;-79.531571
9.023247;-79.531565
9.023242;-79.53156
9.023235;-79.531553
9.023228;-79.531547
9.02322;-79.531541
9.023213;-79.531535
9.023207;-79.531528
9.023201;-79.531524
9.023196;-79.531521
9.023191;-79.531517
9.023189;-79.531514
9.023189;-79.531512
9.023189;-79.53151
9.023186;-79.531512
9.02318;-79.531517
9.023173;-79.53152
9.023165;-79.531523
9.023157;-79.531528
9.02315;-79.531534
9.023143;-79.531542
9.023135;-79.531547
9.023127;-79.531554
9.023118;-79.53156
9.02311;-79.531565
9.023102;-79.531569
9.023095;-79.531576
9.023088;-79.53158
9.023081;-79.531586
9.023073;-79.531593
9.023065;-79.531599
9.023058;-79.531605
9.02305;-79.531613
9.023043;-79.53162
9.023037;-79.531627
9.02303;-79.531635
9.023023;-79.531643
9.023016;-79.53165
9.023009;-79.531655
9.023;-79.531662
9.022992;-79.531669
9.022984;-79.531677
9.022977;-79.531685
9.02297;-79.531692
9.022964;-79.531697
9.022956;-79.531704
9.022948;-79.531711
9.022938;-79.531719
9.022929;-79.531728
9.022922;-79.531737
9.022917;-79.531747
9.02291;-79.531754
9.022903;-79.531763
9.022896;-79.531769
9.02289;-79.531774
9.022888;-79.531775
9.022887;-79.531775
9.022887;-79.531777
9.022892;-79.531779
9.0229;-79.531781
9.022909;-79.531783
9.022918;-79.531786
9.022926;-79.531786
9.022935;-79.531787
9.022945;-79.531789
9.022955;-79.531791
9.022964;-79.531796
9.022972;-79.531799
9.022982;-79.5318
9.022992;-79.531802
9.023002;-79.531804
9.023012;-79.531806
9.023021;-79.53181
9.023031;-79.531814
9.02304;-79.531815
9.02305;-79.531817
9.023061;-79.531819
9.02307;-79.531821
9.023081;-79.531825
9.023091;-79.531828
9.023101;-79.531829
9.023112;-79.53183
9.023122;-79.53183
9.023133;-79.531831
9.023143;-79.531833
9.023154;-79.531834
9.023163;-79.531835
9.023172;-79.531836
9.023178;-79.531836
9.023181;-79.531837
9.023182;-79.531839
9.023182;-79.531839
9.023184;-79.531834
9.02319;-79.53183
9.023199;-79.531825
9.023206;-79.531819
9.023213;-79.531812
9.02322;-79.531805
9.023228;-79.531799
9.023237;-79.531794
9.023245;-79.53179
9.023252;-79.531785
9.02326;-79.531781
9.023269;-79.531776
9.023278;-79.531771
9.023287;-79.531766
9.023294;-79.53176
9.023303;-79.531755
9.023313;-79.53175
9.023322;-79.531744
9.023331;-79.531738
9.023341;-79.531732
9.02335;-79.531728
9.023359;-79.531723
9.023368;-79.531716
9.023377;-79.53171
9.023384;-79.531705
9.023392;-79.5317
9.023395;-79.531698
9.0234;-79.531695
9.023406;-79.531693
9.023414;-79.531693
9.023417;-79.531692
9.023417;-79.531691
9.023422;-79.531692
9.023424;-79.531693
